question,date,yes_price,change_1d,change_3d,change_5d
Will Mike Davis be Trump's Attorney General?,2024-12-30,0.0035,1,1,1
Will George W. Bush attend presidential inauguration?,2024-12-30,0.935,1,1,1
Will Joe Biden attend presidential inauguration?,2024-12-30,0.96,0,1,1
Trump nominates Elon Musk to Cabinet?,2024-12-30,0.0255,0,0,0
Will Biden pardon Trump?,2024-12-30,0.0395,1,0,0
Will Pete Hegseth be Trump's Defense Secretary?,2024-12-30,0.75,1,1,1
Will Mark Zuckerberg attend presidential inauguration?,2024-12-30,0.605,0,0,0
Will Jay Clayton be Trump's Attorney General?,2024-12-30,0.004,0,0,0
Will Ben Carson be Trump's HHS Secretary?,2024-12-30,0.112,1,1,0
Will Doug Burgum be a member of the Trump administration?,2024-12-30,0.978,0,1,1
Will Brian Blase be Trump's HHS Secretary?,2024-12-30,0.0065,0,0,0
Will Mike Waltz be Trump's Defense Secretary?,2024-12-30,0.0275,0,0,0
Will Elon Musk attend presidential inauguration?,2024-12-30,0.959,1,1,1
Will Andrew Bailey be Trump's FBI director?,2024-12-30,0.019,0,1,1
Will Andrew Bailey be Trump's Attorney General?,2024-12-30,0.0025,0,1,1
Will Joe Rogan attend presidential inauguration?,2024-12-30,0.325,1,0,0
Will Mike Pompeo be Trump's Defense Secretary?,2024-12-30,0.002,1,1,0
Will Robert Giuffra be Trump's Attorney General?,2024-12-30,0.003,0,1,0
Will Vladimir Putin attend presidential inauguration?,2024-12-30,0.0105,1,0,0
Will Elon Musk be a member of the Trump administration?,2024-12-30,0.115,0,0,0
Will Biden issue more pardons than Trump?,2024-12-30,0.725,0,0,0
Will Joe Grogan be Trump's HHS Secretary?,2024-12-30,0.0055,0,0,1
Will Barack Obama attend presidential inauguration?,2024-12-30,0.94,0,0,0
Will Bill Clinton attend presidential inauguration?,2024-12-30,0.86,1,1,1
Will Tom Cotton be Trump's Defense Secretary?,2024-12-30,0.0035,0,0,0
Will Trump pardon Ross Ulbricht in his first 100 days?,2024-12-30,0.705,0,0,1
Will Rudy Giuliani attend presidential inauguration?,2024-12-30,0.525,0,1,1
Will TRUMP reach $1b first?,2024-12-30,0.0005,0,0,0
Will Matthew Whitaker be Trump's Attorney General?,2024-12-30,0.004,0,1,0
Will Trump withdraw from Paris climate agreement in first 100 days?,2024-12-30,0.825,0,1,1
Will Trump remove FBI director Christopher Wray?,2024-12-30,0.692,1,1,1
Will Mike Lee be Trump's Attorney General?,2024-12-30,0.013,0,0,0
Will US gov sell Bitcoin before Trump inauguration?,2024-12-30,0.105,0,0,0
Will Xi Jinping attend presidential inauguration?,2024-12-30,0.024,1,0,0
Will RFK be a member of the Trump administration?,2024-12-30,0.923,1,1,1
Will Trump impose 25% tariff on Mexico or Canada before February?,2024-12-30,0.325,0,0,0
Will Trump be Speaker by January 1?,2024-12-30,0.0025,0,0,0
Will Christopher Miller be Trump's Defense Secretary?,2024-12-30,0.0075,0,1,1
Will Joe Biden attend presidential inauguration?,2024-12-30,0.96,0,1,1
Will Joe Rogan attend presidential inauguration?,2024-12-30,0.325,1,0,0
Will Marco Rubio be a member of the Trump administration?,2024-12-30,0.9815,1,1,1
No Trump Cabinet confirmations in January?,2024-12-30,0.006,0,0,0
Will Trump be Speaker by January 1?,2024-12-30,0.0025,0,0,0
Ten or more Trump Cabinet confirmations in January?,2024-12-30,0.105,0,1,1
Nine Trump Cabinet confirmations in January?,2024-12-30,0.075,0,0,0
Five Trump Cabinet confirmations in January?,2024-12-30,0.21,0,0,0
Six Trump Cabinet confirmations in January?,2024-12-30,0.085,1,1,0
Eight Trump Cabinet confirmations in January?,2024-12-30,0.07,0,0,0
Three Trump Cabinet confirmations in January?,2024-12-30,0.11,0,0,0
Seven Trump Cabinet confirmations in January?,2024-12-30,0.075,0,0,0
Four Trump Cabinet confirmations in January?,2024-12-30,0.215,0,0,0
One Trump Cabinet confirmation in January?,2024-12-30,0.011,1,0,1
Two Trump Cabinet confirmations in January?,2024-12-30,0.045,0,0,0
Will Elon Musk be a member of the Trump administration?,2024-12-30,0.115,0,0,0
Trump nominates Elon Musk to Cabinet?,2024-12-30,0.0255,0,0,0
Will Elon Musk attend presidential inauguration?,2024-12-30,0.959,1,1,1
Will Ben Carson be Trump's HHS Secretary?,2024-12-30,0.112,1,1,0
Will Joe Biden attend presidential inauguration?,2024-12-30,0.96,0,1,1
Will Trump be Speaker by January 1?,2024-12-30,0.0025,0,0,0
Will TRUMP reach $1b first?,2024-12-30,0.0005,0,0,0
Will Trump declare a national emergency in his first 100 days?,2024-12-30,0.75,0,0,0
Will another Trump coin be first to reach $1b?,2024-12-30,0.0005,0,0,0
Will Trump Media acquire a crypto exchange in 2024?,2024-12-30,0.0125,0,0,0
Will Mike Rogers be Trump's Defense Secretary?,2024-12-30,0.0045,1,1,1
Will Mike Gallagher be Trump's Defense Secretary?,2024-12-30,0.084,0,0,1
Will Mike Pompeo be Trump's Defense Secretary?,2024-12-30,0.002,1,1,0
Will Pete Hegseth be Trump's Defense Secretary?,2024-12-30,0.75,1,1,1
Will Mike Rogers be Trump's FBI director?,2024-12-30,0.03,0,0,0
Will Trump Media acquire a crypto exchange in 2024?,2024-12-30,0.0125,0,0,0
Will Christopher Miller be Trump's Defense Secretary?,2024-12-30,0.0075,0,1,1
Will Thomas Massie be Trump's Defense Secretary?,2024-12-30,0.003,1,1,0
Will Mike Waltz be Trump's Defense Secretary?,2024-12-30,0.0275,0,0,0
Will Ron DeSantis be Trump's Defense Secretary?,2024-12-30,0.055,0,1,1
Will Elbridge Colby be Trump's Defense Secretary?,2024-12-30,0.019,0,0,0
Trump ends Gaza war in first 100 days?,2024-12-30,0.605,1,0,1
Will Joni Ernst be Trump's Defense Secretary?,2024-12-30,0.0055,1,1,0
Will Mike Davis be Trump's Attorney General?,2024-12-30,0.0035,1,1,1
Will Ken Paxton be Trump's FBI director?,2024-12-30,0.0215,1,0,0
Will Robert O'Brien be Trump's Defense Secretary?,2024-12-30,0.003,0,0,0
Will Bobby Jindal be Trump's HHS Secretary?,2024-12-30,0.015,0,1,0
Will Will Levi be Trump's Attorney General?,2024-12-30,0.006,0,1,0
Will Tom Cotton be Trump's Defense Secretary?,2024-12-30,0.0035,0,0,0
Will Matt Gaetz be Trump's Attorney General?,2024-12-30,0.023,0,0,0
Will Tulsi Gabbard  be a member of the Trump administration?,2024-12-30,0.879,1,1,1
Trump nominates Elon Musk to Cabinet?,2024-12-30,0.0255,0,0,0
Will Trump declare a national emergency in his first 100 days?,2024-12-30,0.75,0,0,0
Will Joe Grogan be Trump's HHS Secretary?,2024-12-30,0.0055,0,0,1
Will Brian Blase be Trump's HHS Secretary?,2024-12-30,0.0065,0,0,0
Will Mark Zuckerberg attend presidential inauguration?,2024-12-30,0.605,0,0,0
Will Kash Patel be Trump's FBI director?,2024-12-30,0.805,0,1,1
Will Paul Mango be Trump's HHS Secretary?,2024-12-30,0.003,0,0,0
Will Trump be Speaker by January 1?,2024-12-30,0.0025,0,0,0
"Will Trump say ""mog"" in 2024?",2024-12-30,0.007,0,0,0
Will RFK be a member of the Trump administration?,2024-12-30,0.923,1,1,1
Will Joe Biden attend presidential inauguration?,2024-12-30,0.96,0,1,1
Will Elon Musk be a member of the Trump administration?,2024-12-30,0.115,0,0,0
Will Trump use a recess appointment for Matt Gaetz?,2024-12-30,0.037,1,0,0
Will Xi Jinping attend presidential inauguration?,2024-12-30,0.024,1,0,0
Will Ben Carson be Trump's HHS Secretary?,2024-12-30,0.112,1,1,0
Five Trump Cabinet confirmations in January?,2024-12-30,0.21,0,0,0
Will Trump formally nominate RFK Jr. to the cabinet?,2024-12-30,0.946,0,0,0
Will Eric Hargan be Trump's HHS Secretary?,2024-12-30,0.0095,0,0,0
Will Ken Paxton be Trump's Attorney General?,2024-12-30,0.0035,0,1,1
Will RFK Jr. be Trump's HHS Secretary?,2024-12-30,0.792,1,0,1
Three Trump Cabinet confirmations in January?,2024-12-30,0.11,0,0,0
Will Trump formally nominate Tulsi Gabbard to the cabinet?,2024-12-30,0.9165,0,1,1
Will Mike Lee be Trump's Attorney General?,2024-12-30,0.013,0,0,0
Will Matthew Whitaker be Trump's Attorney General?,2024-12-30,0.004,0,1,0
Eight Trump Cabinet confirmations in January?,2024-12-30,0.07,0,0,0
Six Trump Cabinet confirmations in January?,2024-12-30,0.085,1,1,0
Nine Trump Cabinet confirmations in January?,2024-12-30,0.075,0,0,0
Pete Hegseth confirmed as Secretary of Defense?,2024-12-30,0.745,0,0,0
Will Trump go on SNL before inauguration?,2024-12-30,0.0365,0,0,0
Four Trump Cabinet confirmations in January?,2024-12-30,0.215,0,0,0
Will Andrew Bailey be Trump's FBI director?,2024-12-30,0.019,0,1,1
One Trump Cabinet confirmation in January?,2024-12-30,0.011,1,0,1
Seven Trump Cabinet confirmations in January?,2024-12-30,0.075,0,0,0
Will Trump withdraw from Paris climate agreement in first 100 days?,2024-12-30,0.825,0,1,1
Will Barack Obama attend presidential inauguration?,2024-12-30,0.94,0,0,0
Will Robert Giuffra be Trump's Attorney General?,2024-12-30,0.003,0,1,0
Will Jay Clayton be Trump's Attorney General?,2024-12-30,0.004,0,0,0
Will George W. Bush attend presidential inauguration?,2024-12-30,0.935,1,1,1
Will Biden pardon Trump?,2024-12-30,0.0395,1,0,0
Will Vladimir Putin attend presidential inauguration?,2024-12-30,0.0105,1,0,0
Will Elon Musk attend presidential inauguration?,2024-12-30,0.959,1,1,1
Two Trump Cabinet confirmations in January?,2024-12-30,0.045,0,0,0
Will Trump be Speaker by January 1?,2024-12-30,0.0025,0,0,0
Will Joe Biden attend presidential inauguration?,2024-12-30,0.96,0,1,1
Will Trump go on SNL before inauguration?,2024-12-30,0.0365,0,0,0
Will Susie Wiles be Trump's Chief of Staff on Jan 31?,2024-12-30,0.955,1,1,1
Will Paul Mango be Trump's HHS Secretary?,2024-12-30,0.003,0,0,0
Will Joni Ernst be Trump's Defense Secretary?,2024-12-30,0.0055,1,1,0
Trump nominates Elon Musk to Cabinet?,2024-12-30,0.0255,0,0,0
Will Thomas Massie be Trump's Defense Secretary?,2024-12-30,0.003,1,1,0
Will Will Levi be Trump's Attorney General?,2024-12-30,0.006,0,1,0
Will Joe Grogan be Trump's HHS Secretary?,2024-12-30,0.0055,0,0,1
Will RFK Jr. be Trump's HHS Secretary?,2024-12-30,0.792,1,0,1
Will Ben Carson be Trump's HHS Secretary?,2024-12-30,0.112,1,1,0
Will Tom Cotton be Trump's Defense Secretary?,2024-12-30,0.0035,0,0,0
Will Nancy Pelosi attend presidential inauguration?,2024-12-30,0.65,0,1,1
Kristi Noem confirmed as Secretary of Homeland Security?,2024-12-30,0.925,0,0,1
Will RFK be a member of the Trump administration?,2024-12-30,0.923,1,1,1
Will Bobby Jindal be Trump's HHS Secretary?,2024-12-30,0.015,0,1,0
Will Marco Rubio be a member of the Trump administration?,2024-12-30,0.9815,1,1,1
Will Mike Waltz be Trump's Defense Secretary?,2024-12-30,0.0275,0,0,0
Will Brian Blase be Trump's HHS Secretary?,2024-12-30,0.0065,0,0,0
Brooke Rollins confirmed as Agriculture Secretary?,2024-12-30,0.915,0,1,1
Will Elon Musk be a member of the Trump administration?,2024-12-30,0.115,0,0,0
Will Tulsi Gabbard  be a member of the Trump administration?,2024-12-30,0.879,1,1,1
Will Kamala Harris attend presidential inauguration?,2024-12-30,0.945,0,1,1
Will Mark Zuckerberg attend presidential inauguration?,2024-12-30,0.605,0,0,0
Will Pam Bondi be Trump's Attorney General?,2024-12-30,0.935,1,0,1
Will Mike Rogers be Trump's Defense Secretary?,2024-12-30,0.0045,1,1,1
Will Todd Blanche be Trump's Attorney General?,2024-12-30,0.009,0,0,0
Will Mike Pompeo be Trump's Defense Secretary?,2024-12-30,0.002,1,1,0
Will Trump formally nominate RFK Jr. to the cabinet?,2024-12-30,0.946,0,0,0
Lori Chavez-DeRemer confirmed as Labor Secretary?,2024-12-30,0.915,0,1,1
Will Javier Milei attend presidential inauguration?,2024-12-30,0.95,0,0,1
Will Pete Hegseth be Trump's Defense Secretary?,2024-12-30,0.75,1,1,1
Will Kash Patel be Trump's FBI director?,2024-12-30,0.805,0,1,1
Will Elon Musk attend presidential inauguration?,2024-12-30,0.959,1,1,1
Will Mike Gallagher be Trump's Defense Secretary?,2024-12-30,0.084,0,0,1
Will Joe Biden attend presidential inauguration?,2024-12-30,0.96,0,1,1
Will Eric Hargan be Trump's HHS Secretary?,2024-12-30,0.0095,0,0,0
Will Mike Rogers be Trump's FBI director?,2024-12-30,0.03,0,0,0
Will Trump formally nominate Tulsi Gabbard to the cabinet?,2024-12-30,0.9165,0,1,1
Five Trump Cabinet confirmations in January?,2024-12-30,0.21,0,0,0
Will Christopher Miller be Trump's Defense Secretary?,2024-12-30,0.0075,0,1,1
Will Ron DeSantis be Trump's Defense Secretary?,2024-12-30,0.055,0,1,1
Seven Trump Cabinet confirmations in January?,2024-12-30,0.075,0,0,0
Will Joe Rogan attend presidential inauguration?,2024-12-30,0.325,1,0,0
Chris Wright confirmed as Secretary of Energy?,2024-12-30,0.942,0,1,1
Eight Trump Cabinet confirmations in January?,2024-12-30,0.07,0,0,0
Nine Trump Cabinet confirmations in January?,2024-12-30,0.075,0,0,0
Will Mike Lee be Trump's Attorney General?,2024-12-30,0.013,0,0,0
Will Matthew Whitaker be Trump's Attorney General?,2024-12-30,0.004,0,1,0
Will Michelle Obama attend presidential inauguration?,2024-12-30,0.8,1,1,1
Six Trump Cabinet confirmations in January?,2024-12-30,0.085,1,1,0
Three Trump Cabinet confirmations in January?,2024-12-30,0.11,0,0,0
RFK Jr. confirmed as Health & Human Services Secretary?,2024-12-30,0.705,1,1,1
Four Trump Cabinet confirmations in January?,2024-12-30,0.215,0,0,0
Will Elbridge Colby be Trump's Defense Secretary?,2024-12-30,0.019,0,0,0
"Will Trump say ""rig"" or ""rigged"" during his inauguration speech?",2024-12-30,0.11,1,0,0
Will Andrew Bailey be Trump's FBI director?,2024-12-30,0.019,0,1,1
Will Hillary Clinton attend presidential inauguration?,2024-12-30,0.785,1,1,1
Will Mike Davis be Trump's Attorney General?,2024-12-30,0.0035,1,1,1
"Will Trump say ""MAGA"" 4 or more times during his inauguration speech?",2024-12-30,0.135,0,0,0
Tesla bot at Trump inauguration?,2024-12-30,0.0605,0,0,0
Bernie Sanders votes to confirm RFK Jr?,2024-12-29,0.23,1,1,0
Vivek replaces Vance as U.S. senator for Ohio?,2024-12-29,0.0065,0,0,0
Debt ceiling abolished before Trump inauguration?,2024-12-29,0.01,1,1,1
Debt ceiling raised or suspended by inauguration?,2024-12-29,0.0155,1,1,1
Will Trump impose 25% tariff on Mexico or Canada before February?,2024-12-29,0.335,0,0,0
No Trump coin reaches $1b?,2024-12-29,0.995,1,1,1
Will Ken Paxton be Trump's Attorney General?,2024-12-29,0.004,0,0,0
Will Mike Davis be Trump's Attorney General?,2024-12-29,0.0035,0,1,1
Trump $83.3m verdict reduced on appeal?,2024-12-29,0.034,0,0,0
Will TRUMP reach $1b first?,2024-12-29,0.0005,0,0,0
Will US gov sell Bitcoin before Trump inauguration?,2024-12-29,0.1,1,0,0
Will Joe Biden attend presidential inauguration?,2024-12-29,0.9595,1,1,1
Will Matt Gaetz be Trump's Attorney General?,2024-12-29,0.023,0,0,0
Will Trump impose 25% tariff on Mexico or Canada before February?,2024-12-29,0.335,0,0,0
Will Todd Blanche be Trump's Attorney General?,2024-12-29,0.009,0,0,0
Doug Collins confirmed as Secretary of Veterans Affairs?,2024-12-29,0.935,0,0,1
Will Trump impose 25% tariff on Mexico or Canada before February?,2024-12-29,0.335,0,0,0
No Trump coin reaches $1b?,2024-12-29,0.995,1,1,1
Will Trump impose 25% tariff on Mexico or Canada before February?,2024-12-29,0.335,0,0,0
Will US gov sell Bitcoin before Trump inauguration?,2024-12-29,0.1,1,0,0
Will another Trump coin be first to reach $1b?,2024-12-29,0.0015,0,0,0
Will Trump be Speaker by January 1?,2024-12-28,0.003,1,0,0
Vivek replaces Vance as U.S. senator for Ohio?,2024-12-28,0.0065,0,0,0
Will Xi Jinping attend presidential inauguration?,2024-12-28,0.0285,0,0,0
Will Mike Rogers be Trump's Defense Secretary?,2024-12-28,0.008,1,0,0
Will Mike Gallagher be Trump's Defense Secretary?,2024-12-28,0.046,1,1,0
Will Pete Hegseth be Trump's Defense Secretary?,2024-12-28,0.755,0,0,1
Will Ken Paxton be Trump's Attorney General?,2024-12-28,0.004,0,0,0
Will Mike Waltz be Trump's Defense Secretary?,2024-12-28,0.0265,1,0,0
Pete Hegseth confirmed as Secretary of Defense?,2024-12-28,0.755,0,0,0
Will Mike Pompeo be Trump's Defense Secretary?,2024-12-28,0.0035,1,1,0
Will Matt Gaetz be Trump's Attorney General?,2024-12-28,0.024,0,0,0
Trudeau resigns before February?,2024-12-28,0.245,0,1,1
Will Trump impose 25% tariff on Mexico or Canada before February?,2024-12-28,0.365,0,0,0
Trump nominates Elon Musk to Cabinet?,2024-12-28,0.0255,1,0,0
Will Mike Rogers be Trump's Defense Secretary?,2024-12-28,0.008,1,0,0
Sean Duffy confirmed as Secretary of Transportation?,2024-12-28,0.955,0,0,0
Three Trump Cabinet confirmations in January?,2024-12-28,0.11,0,0,0
Seven Trump Cabinet confirmations in January?,2024-12-28,0.075,0,0,0
Five Trump Cabinet confirmations in January?,2024-12-28,0.21,0,0,0
One Trump Cabinet confirmation in January?,2024-12-28,0.011,1,1,0
Six Trump Cabinet confirmations in January?,2024-12-28,0.115,0,1,0
Scott Bessent confirmed as Treasury Secretary?,2024-12-28,0.95,1,0,1
Will Elbridge Colby be Trump's Defense Secretary?,2024-12-28,0.0335,1,0,0
Four Trump Cabinet confirmations in January?,2024-12-28,0.205,0,0,1
Nine Trump Cabinet confirmations in January?,2024-12-28,0.075,0,0,0
Two Trump Cabinet confirmations in January?,2024-12-28,0.045,0,0,0
Eight Trump Cabinet confirmations in January?,2024-12-28,0.07,0,0,0
Will Thomas Massie be Trump's Defense Secretary?,2024-12-28,0.003,0,1,1
Will Pete Hegseth be Trump's Defense Secretary?,2024-12-28,0.755,0,0,1
Bernie Sanders votes to confirm RFK Jr?,2024-12-28,0.305,0,0,0
Will Trump formally nominate RFK Jr. to the cabinet?,2024-12-28,0.9305,1,1,1
Will Christopher Miller be Trump's Defense Secretary?,2024-12-28,0.0105,0,0,0
Will Mike Gallagher be Trump's Defense Secretary?,2024-12-28,0.046,1,1,0
Will Trump formally nominate Tulsi Gabbard to the cabinet?,2024-12-28,0.9025,1,1,1
Will RFK be a member of the Trump administration?,2024-12-28,0.9105,1,1,1
Will Joe Biden attend presidential inauguration?,2024-12-28,0.959,1,0,1
Will Michelle Obama attend presidential inauguration?,2024-12-28,0.775,1,1,1
Will Hillary Clinton attend presidential inauguration?,2024-12-28,0.79,1,1,1
Will Nancy Pelosi attend presidential inauguration?,2024-12-28,0.655,0,0,1
Will Bill Clinton attend presidential inauguration?,2024-12-28,0.84,1,1,1
Will Barack Obama attend presidential inauguration?,2024-12-28,0.905,1,1,1
Will George W. Bush attend presidential inauguration?,2024-12-28,0.91,0,1,1
Will Javier Milei attend presidential inauguration?,2024-12-28,0.945,0,0,0
Will Joe Rogan attend presidential inauguration?,2024-12-28,0.39,0,0,0
Will Elon Musk attend presidential inauguration?,2024-12-28,0.957,0,1,1
Will Vladimir Putin attend presidential inauguration?,2024-12-28,0.0245,1,0,0
Will Volodymyr Zelensky attend presidential inauguration?,2024-12-28,0.19,0,0,0
Will Trump go on SNL before inauguration?,2024-12-28,0.0375,0,0,0
Will Susie Wiles be Trump's Chief of Staff on Jan 31?,2024-12-28,0.955,0,1,1
Will Mark Zuckerberg attend presidential inauguration?,2024-12-28,0.67,0,0,0
Will Xi Jinping attend presidential inauguration?,2024-12-28,0.0285,0,0,0
Eight Trump Cabinet confirmations in January?,2024-12-28,0.07,0,0,0
"Will Trump say ""MAGA"" 4 or more times during his inauguration speech?",2024-12-28,0.135,0,0,0
Will Trump impose 25% tariff on Mexico or Canada before February?,2024-12-28,0.365,0,0,0
Will Trump impose 25% tariff on Mexico or Canada before February?,2024-12-27,0.375,0,0,0
Two Trump Cabinet confirmations in January?,2024-12-27,0.045,0,0,1
One Trump Cabinet confirmation in January?,2024-12-27,0.0125,0,0,0
Eight Trump Cabinet confirmations in January?,2024-12-27,0.075,0,0,0
