title,url,matching_questions,similarity,date,yes_price,change_1d,change_3d,change_5d
"Press Gaggle: Donald Trump Speaks to Reporters Before Marine One Departure - February 28, 2025",https://player.vimeo.com/video/1061892202,Will Donald Trump sign 32-33 executive orders in February?,0.4080341756343841,2025-02-28,0.11,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters Before Marine One Departure - February 28, 2025",https://player.vimeo.com/video/1061892202,Will Trump meet with Keir Starmer in his first 100 days?,0.407611072063446,2025-02-28,0.9995,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters Before Marine One Departure - February 28, 2025",https://player.vimeo.com/video/1061892202,Will Trump issue an executive order on March 1?,0.4056949913501739,2025-02-28,0.175,1,1,1
"Press Gaggle: Donald Trump Speaks to Reporters Before Marine One Departure - February 28, 2025",https://player.vimeo.com/video/1061892202,Will Donald Trump say Pay 5+ times during his presser with Starmer on Feb 27?,0.405450165271759,2025-02-28,0.0005,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters Before Marine One Departure - February 28, 2025",https://player.vimeo.com/video/1061892202,Will Donald Trump say Egg during his presser with Starmer on Feb 27?,0.4044221043586731,2025-02-28,0.0005,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters Before Marine One Departure - February 28, 2025",https://player.vimeo.com/video/1061892202,Will Donald Trump sign 34 or more executive orders in February?,0.4036333858966827,2025-02-28,0.0575,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters Before Marine One Departure - February 28, 2025",https://player.vimeo.com/video/1061892202,Price of eggs goes up in Trump's first month?,0.4035214483737945,2025-02-28,0.9785,1,1,1
"Press Gaggle: Donald Trump Speaks to Reporters Before Marine One Departure - February 28, 2025",https://player.vimeo.com/video/1061892202,Will Trump meet with Volodymyr Zelenskyy in 2025?,0.402946412563324,2025-02-28,0.997,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters Before Marine One Departure - February 28, 2025",https://player.vimeo.com/video/1061892202,Will Donald Trump sign less than 28 executive orders in February?,0.4028699100017547,2025-02-28,0.0045,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters Before Marine One Departure - February 28, 2025",https://player.vimeo.com/video/1061892202,Will Donald Trump say Mineral during his presser with Starmer on Feb 27?,0.4008083641529083,2025-02-28,0.9995,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters Before Marine One Departure - February 28, 2025",https://player.vimeo.com/video/1061892202,Will Trump remove tariff on Mexico before March?,0.4006108045578003,2025-02-28,0.0255,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters Before Marine One Departure - January 24, 2025",https://player.vimeo.com/video/1050126760,Will Pete Hegseth be Trump's Defense Secretary?,0.4852722287178039,2025-01-24,0.9635,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters Before Marine One Departure - January 24, 2025",https://player.vimeo.com/video/1050126760,Trump positive favorability on March 1?,0.4385799467563629,2025-01-24,0.345,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters Before Marine One Departure - January 24, 2025",https://player.vimeo.com/video/1050126760,Will Mitch McConnell vote to confirm Pete Hegseth as Secretary of Defense?,0.4342988133430481,2025-01-24,0.885,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters Before Marine One Departure - January 24, 2025",https://player.vimeo.com/video/1050126760,Will Mike Rogers be Trump's Defense Secretary?,0.4254895448684692,2025-01-24,0.003,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters Before Marine One Departure - January 24, 2025",https://player.vimeo.com/video/1050126760,Trump positive favorability on February 1?,0.4196047186851501,2025-01-24,0.19,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters Before Marine One Departure - January 24, 2025",https://player.vimeo.com/video/1050126760,Pete Hegseth confirmed as Secretary of Defense?,0.406698614358902,2025-01-24,0.9475,1,1,1
"Press Gaggle: Donald Trump Speaks to Reporters Before Marine One Departure - January 24, 2025",https://player.vimeo.com/video/1050126760,Will John Fetterman vote to confirm Pete Hegseth as Secretary of Defense?,0.405067890882492,2025-01-24,0.075,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters Before Senate GOP Meeting - January 8, 2025",https://player.vimeo.com/video/1045488333,Debt ceiling abolished before Trump inauguration?,0.4321881532669067,2025-01-08,0.0075,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters Before Senate GOP Meeting - January 8, 2025",https://player.vimeo.com/video/1045488333,Trump positive favorability on inauguration day?,0.4193728566169739,2025-01-08,0.65,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters Before Senate GOP Meeting - January 8, 2025",https://player.vimeo.com/video/1045488333,Will Bill Clinton attend presidential inauguration?,0.4020454585552215,2025-01-08,0.935,1,1,1
"Press Gaggle: Donald Trump Speaks to Reporters During a Tesla Photo Op - March 11, 2025",https://player.vimeo.com/video/1064855821,Will Donald Trump sign 5-9 executive orders in March?,0.4114074409008026,2025-03-11,0.004,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters On Board Air Force One - February 19, 2025",https://player.vimeo.com/video/1059158163,"Will Trump and Elon say ""TikTok"" during their Feb 18 interview?",0.5838368535041809,2025-02-19,0.34,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters On Board Air Force One - February 19, 2025",https://player.vimeo.com/video/1059158163,"Will Trump and Elon say ""China"" 10 or more times during their Feb 18 interview?",0.4978732764720917,2025-02-19,0.155,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters On Board Air Force One - February 19, 2025",https://player.vimeo.com/video/1059158163,Will Trump remove tariff on China before March?,0.484238713979721,2025-02-19,0.017,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters On Board Air Force One - February 19, 2025",https://player.vimeo.com/video/1059158163,Will Trump increase tariffs on China before May?,0.4731465578079223,2025-02-19,0.375,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters On Board Air Force One - February 19, 2025",https://player.vimeo.com/video/1059158163,Will Trump say 'China' 5+ times during the 2025 State of the Union?,0.4730711579322815,2025-02-19,0.335,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters On Board Air Force One - February 19, 2025",https://player.vimeo.com/video/1059158163,Will Trump impose tariffs on Taiwan before March?,0.4608581364154815,2025-02-19,0.0165,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters On Board Air Force One - February 19, 2025",https://player.vimeo.com/video/1059158163,Will Trump say 'Elon' or 'Musk' during the 2025 State of the Union?,0.452349305152893,2025-02-19,0.665,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters On Board Air Force One - February 19, 2025",https://player.vimeo.com/video/1059158163,"Will Trump and Elon say ""Billion"" 10 or more times during their Feb 18 interview?",0.4455098509788513,2025-02-19,0.195,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters On Board Air Force One - February 19, 2025",https://player.vimeo.com/video/1059158163,Will Trump Media invest in Solana before March?,0.435794472694397,2025-02-19,0.036,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters On Board Air Force One - February 19, 2025",https://player.vimeo.com/video/1059158163,"Will Trump and Elon say ""Crypto"" or ""Bitcoin"" during their Feb 18 interview?",0.4309245347976684,2025-02-19,0.24,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters On Board Air Force One - February 19, 2025",https://player.vimeo.com/video/1059158163,"Will Trump and Elon say ""NATO"" during their Feb 18 interview?",0.4261551797389984,2025-02-19,0.725,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters On Board Air Force One - February 19, 2025",https://player.vimeo.com/video/1059158163,Will Trump say 'tariff' 5+ times times during the 2025 State of the Union?,0.4234603643417358,2025-02-19,0.475,0,0,1
"Press Gaggle: Donald Trump Speaks to Reporters On Board Air Force One - February 19, 2025",https://player.vimeo.com/video/1059158163,Will Trump Media invest in Ethereum before March?,0.4212174415588379,2025-02-19,0.0215,1,0,1
"Press Gaggle: Donald Trump Speaks to Reporters On Board Air Force One - February 19, 2025",https://player.vimeo.com/video/1059158163,Will Trump remove tariff on Mexico before March?,0.4091440737247467,2025-02-19,0.115,1,0,0
"Press Gaggle: Donald Trump Speaks to Reporters On Board Air Force One - February 19, 2025",https://player.vimeo.com/video/1059158163,"Will Trump and Elon say ""AI"" or ""Artificial Intelligence"" during their Feb 18 interview?",0.4085960686206817,2025-02-19,0.66,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters On Board Air Force One - February 19, 2025",https://player.vimeo.com/video/1059158163,"Will Trump and Elon say ""Paper Straw"" during their Feb 18 interview?",0.40585857629776,2025-02-19,0.205,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters On Board Air Force One - February 19, 2025",https://player.vimeo.com/video/1059158163,Will Trump remove tariff on Canada before March?,0.4019471406936645,2025-02-19,0.125,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters On Board Air Force One - February 9, 2025",https://player.vimeo.com/video/1055045533,Will Trump list the Gulf Cartel as a terrorist organization before April?,0.5383844375610352,2025-02-09,0.24,1,1,1
"Press Gaggle: Donald Trump Speaks to Reporters On Board Air Force One - February 9, 2025",https://player.vimeo.com/video/1055045533,Will Trump issue an executive order on Day 11?,0.4018436074256897,2025-02-09,0.0005,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters On Board Air Force One - March 16, 2025",https://player.vimeo.com/video/1067198244,Will Trump cut Ukraine off from Starlink?,0.5257419347763062,2025-03-16,0.0025,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters On Board Air Force One - March 16, 2025",https://player.vimeo.com/video/1067198244,Will Trump issue an executive order on March 15?,0.4168991446495056,2025-03-16,0.075,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters On Board Air Force One - March 9, 2025",https://player.vimeo.com/video/1064317115,Will Trump cut Ukraine off from Starlink?,0.4346657991409302,2025-03-09,0.067,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters On Board Air Force One - March 9, 2025",https://player.vimeo.com/video/1064317115,Will Trump issue an executive order on March 9?,0.4070435166358948,2025-03-09,0.145,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters On Board Air Force One - March 9, 2025",https://player.vimeo.com/video/1064317115,Will Trump issue an executive order on March 8?,0.40204057097435,2025-03-09,0.0255,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters Outside the National Cathedral - January 21, 2025",https://player.vimeo.com/video/1049750819,Trump positive favorability on inauguration day?,0.4334380626678467,2025-01-21,0.0305,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters at Mar-a-Lago on New Year's Eve - December 31, 2024",https://player.vimeo.com/video/1043302737,Will Trump be Speaker by January 1?,0.56440669298172,2024-12-31,0.002,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters at Mar-a-Lago on New Year's Eve - December 31, 2024",https://player.vimeo.com/video/1043302737,"Will Trump say ""mog"" in 2024?",0.4134924113750458,2024-12-31,0.0055,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters at Republican Governors Meeting - January 9, 2025",https://player.vimeo.com/video/1045848936,Will Trump attend Jimmy Carter's state funeral?,0.6370514631271362,2025-01-09,0.9905,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters at Republican Governors Meeting - January 9, 2025",https://player.vimeo.com/video/1045848936,Trump sentenced to prison in NY case before inauguration?,0.5261536836624146,2025-01-09,0.0125,1,1,1
"Press Gaggle: Donald Trump Speaks to Reporters at Republican Governors Meeting - January 9, 2025",https://player.vimeo.com/video/1045848936,Trump's January 10 sentencing pushed back?,0.5243849158287048,2025-01-09,0.215,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters in Green Bay, Wisconsin - October 30, 2024",https://player.vimeo.com/video/1025165081,Trump nominates RFK Jr. to Cabinet?,0.5529324412345886,2024-10-30,0.38,1,0,0
"Press Gaggle: Donald Trump Speaks to Reporters in Green Bay, Wisconsin - October 30, 2024",https://player.vimeo.com/video/1025165081,Will RFK Jr. debate Biden/Trump?,0.5258812308311462,2024-10-30,0.003,1,1,0
"Press Gaggle: Donald Trump Speaks to Reporters in Green Bay, Wisconsin - October 30, 2024",https://player.vimeo.com/video/1025165081,Trump nominates Elon Musk to Cabinet?,0.525124192237854,2024-10-30,0.175,1,1,1
"Press Gaggle: Donald Trump Speaks to Reporters in Green Bay, Wisconsin - October 30, 2024",https://player.vimeo.com/video/1025165081,Will Joe Biden endorse Donald Trump?,0.4276724755764007,2024-10-30,0.012,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters in Green Bay, Wisconsin - October 30, 2024",https://player.vimeo.com/video/1025165081,Will Joe Rogan announce he is voting for Trump?,0.4271778762340545,2024-10-30,0.205,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters in Green Bay, Wisconsin - October 30, 2024",https://player.vimeo.com/video/1025165081,Donald & Melania Trump divorce before election?,0.4207882285118103,2024-10-30,0.0065,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters on Air Force One - January 25, 2025",https://player.vimeo.com/video/1050656878,Will Donald Trump issue 100 or more executive orders in his first week?,0.4740467071533203,2025-01-25,0.0015,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters on Air Force One - January 25, 2025",https://player.vimeo.com/video/1050656878,Will Donald Trump issue 75-99 executive orders in his first week?,0.4728004932403564,2025-01-25,0.004,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters on Air Force One - January 25, 2025",https://player.vimeo.com/video/1050656878,Will Donald Trump issue 25-49 executive orders in his first week?,0.4699113070964813,2025-01-25,0.9665,1,1,1
"Press Gaggle: Donald Trump Speaks to Reporters on Air Force One - January 25, 2025",https://player.vimeo.com/video/1050656878,Will Donald Trump issue 50-74 executive orders in his first week?,0.4606082439422607,2025-01-25,0.033,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters on Air Force One - January 25, 2025",https://player.vimeo.com/video/1050656878,Will Mike Rogers be Trump's FBI director?,0.4344292283058166,2025-01-25,0.0275,0,0,0
"Press Gaggle: Donald Trump Speaks to Reporters on Air Force One - January 25, 2025",https://player.vimeo.com/video/1050656878,Will Trump issue 150-199 executive orders in first week?,0.4160374402999878,2025-01-25,0.0005,1,0,0
"Press Gaggle: Donald Trump Speaks to Reporters on Air Force One - January 25, 2025",https://player.vimeo.com/video/1050656878,Will Trump issue 100-149 executive orders in first week?,0.4154094457626343,2025-01-25,0.0005,1,0,0
"Press Gaggle: Donald Trump Speaks to Reporters on Air Force One - January 25, 2025",https://player.vimeo.com/video/1050656878,Will Andrew Bailey be Trump's FBI director?,0.415142148733139,2025-01-25,0.028,0,0,1
"Press Gaggle: Donald Trump Speaks to Reporters on Air Force One - January 25, 2025",https://player.vimeo.com/video/1050656878,Will Brian Blase be Trump's HHS Secretary?,0.4139691591262817,2025-01-25,0.003,1,0,1
