question,date,yes_price,change_1d,change_3d,change_5d
Will Trump issue an executive order on March 1?,2025-02-28,0.175,1,1,1
Will Donald Trump say Pay 5+ times during his presser with Starmer on Feb 27?,2025-02-28,0.0005,0,0,0
Will Donald Trump say Egg during his presser with Starmer on Feb 27?,2025-02-28,0.0005,0,0,0
Will Donald Trump sign 34 or more executive orders in February?,2025-02-28,0.0575,-1,-1,-1
Price of eggs goes up in Trump's first month?,2025-02-28,0.9785,1,1,1
Will Trump meet with Volodymyr Zelenskyy in 2025?,2025-02-28,0.997,0,0,0
Will Donald Trump sign less than 28 executive orders in February?,2025-02-28,0.0045,-1,-1,-1
Will Donald Trump say Mineral during his presser with Starmer on Feb 27?,2025-02-28,0.9995,0,0,0
Will Trump remove tariff on Mexico before March?,2025-02-28,0.0255,-1,-1,-1
Will Pete Hegseth be Trump's Defense Secretary?,2025-01-24,0.9635,-1,-1,-1
Trump positive favorability on March 1?,2025-01-24,0.345,-1,-1,-1
Will Mitch McConnell vote to confirm Pete Hegseth as Secretary of Defense?,2025-01-24,0.885,-1,-1,-1
Will Mike Rogers be Trump's Defense Secretary?,2025-01-24,0.003,-1,-1,-1
Trump positive favorability on February 1?,2025-01-24,0.19,-1,-1,-1
Pete Hegseth confirmed as Secretary of Defense?,2025-01-24,0.9475,1,1,1
Will John Fetterman vote to confirm Pete Hegseth as Secretary of Defense?,2025-01-24,0.075,-1,-1,-1
Debt ceiling abolished before Trump inauguration?,2025-01-08,0.0075,-1,-1,-1
Trump positive favorability on inauguration day?,2025-01-08,0.65,-1,-1,-1
Will Bill Clinton attend presidential inauguration?,2025-01-08,0.935,1,1,1
Will Donald Trump sign 5-9 executive orders in March?,2025-03-11,0.004,0,0,0
"Will Trump and Elon say ""TikTok"" during their Feb 18 interview?",2025-02-19,0.34,-1,-1,-1
"Will Trump and Elon say ""China"" 10 or more times during their Feb 18 interview?",2025-02-19,0.155,-1,-1,-1
Will Trump remove tariff on China before March?,2025-02-19,0.017,-1,-1,-1
Will Trump increase tariffs on China before May?,2025-02-19,0.375,-1,-1,-1
Will Trump say 'China' 5+ times during the 2025 State of the Union?,2025-02-19,0.335,-1,-1,-1
Will Trump impose tariffs on Taiwan before March?,2025-02-19,0.0165,0,-1,-1
Will Trump say 'Elon' or 'Musk' during the 2025 State of the Union?,2025-02-19,0.665,-1,-1,-1
"Will Trump and Elon say ""Billion"" 10 or more times during their Feb 18 interview?",2025-02-19,0.195,-1,-1,-1
Will Trump Media invest in Solana before March?,2025-02-19,0.036,-1,-1,-1
"Will Trump and Elon say ""Crypto"" or ""Bitcoin"" during their Feb 18 interview?",2025-02-19,0.24,-1,-1,-1
"Will Trump and Elon say ""NATO"" during their Feb 18 interview?",2025-02-19,0.725,-1,-1,-1
Will Trump say 'tariff' 5+ times times during the 2025 State of the Union?,2025-02-19,0.475,-1,-1,1
Will Trump Media invest in Ethereum before March?,2025-02-19,0.0215,1,-1,1
Will Trump remove tariff on Mexico before March?,2025-02-19,0.115,1,-1,-1
"Will Trump and Elon say ""AI"" or ""Artificial Intelligence"" during their Feb 18 interview?",2025-02-19,0.66,-1,-1,-1
"Will Trump and Elon say ""Paper Straw"" during their Feb 18 interview?",2025-02-19,0.205,-1,-1,-1
Will Trump remove tariff on Canada before March?,2025-02-19,0.125,-1,-1,-1
Will Trump list the Gulf Cartel as a terrorist organization before April?,2025-02-09,0.24,1,1,1
Will Trump issue an executive order on Day 11?,2025-02-09,0.0005,0,0,0
Will Trump cut Ukraine off from Starlink?,2025-03-16,0.0025,0,0,0
Will Trump issue an executive order on March 15?,2025-03-16,0.075,0,0,0
Will Trump cut Ukraine off from Starlink?,2025-03-09,0.067,-1,-1,-1
Will Trump issue an executive order on March 9?,2025-03-09,0.145,-1,-1,-1
Will Trump issue an executive order on March 8?,2025-03-09,0.0255,0,0,0
Trump positive favorability on inauguration day?,2025-01-21,0.0305,-1,-1,-1
Will Trump be Speaker by January 1?,2024-12-31,0.002,-1,-1,-1
"Will Trump say ""mog"" in 2024?",2024-12-31,0.0055,-1,-1,-1
Will Trump attend Jimmy Carter's state funeral?,2025-01-09,0.9905,0,0,0
Trump sentenced to prison in NY case before inauguration?,2025-01-09,0.0125,1,1,1
Trump's January 10 sentencing pushed back?,2025-01-09,0.215,-1,-1,-1
Trump nominates RFK Jr. to Cabinet?,2024-10-30,0.38,1,-1,-1
Will RFK Jr. debate Biden/Trump?,2024-10-30,0.003,1,1,0
Trump nominates Elon Musk to Cabinet?,2024-10-30,0.175,1,1,1
Will Joe Biden endorse Donald Trump?,2024-10-30,0.012,-1,-1,-1
Will Joe Rogan announce he is voting for Trump?,2024-10-30,0.205,-1,-1,-1
Donald & Melania Trump divorce before election?,2024-10-30,0.0065,-1,-1,-1
Will Donald Trump issue 100 or more executive orders in his first week?,2025-01-25,0.0015,0,-1,-1
Will Donald Trump issue 75-99 executive orders in his first week?,2025-01-25,0.004,-1,-1,-1
Will Donald Trump issue 25-49 executive orders in his first week?,2025-01-25,0.9665,1,1,1
Will Donald Trump issue 50-74 executive orders in his first week?,2025-01-25,0.033,-1,-1,-1
Will Mike Rogers be Trump's FBI director?,2025-01-25,0.0275,-1,-1,-1
Will Trump issue 150-199 executive orders in first week?,2025-01-25,0.0005,1,0,0
Will Trump issue 100-149 executive orders in first week?,2025-01-25,0.0005,1,0,0
Will Andrew Bailey be Trump's FBI director?,2025-01-25,0.028,-1,0,1
Will Brian Blase be Trump's HHS Secretary?,2025-01-25,0.003,1,0,1
Will Pete Hegseth be Trump's Defense Secretary?,2025-01-25,0.9475,0,0,0
Five Trump Cabinet confirmations in January?,2025-01-25,0.028,-1,-1,-1
Nine Trump Cabinet confirmations in January?,2025-01-25,0.155,1,1,1
Eight Trump Cabinet confirmations in January?,2025-01-25,0.215,1,-1,-1
Three Trump Cabinet confirmations in January?,2025-01-25,0.0005,0,0,0
Will RFK Jr. be Trump's HHS Secretary?,2025-01-25,0.835,-1,-1,-1
Will Mike Pompeo be Trump's Defense Secretary?,2025-01-25,0.003,0,0,0
Four Trump Cabinet confirmations in January?,2025-01-25,0.01,-1,-1,-1
Will Ken Paxton be Trump's FBI director?,2025-01-25,0.014,-1,-1,-1
Will Christopher Miller be Trump's Defense Secretary?,2025-01-25,0.0025,0,0,0
Will Trump issue less than 100 executive orders in first week?,2025-01-25,0.996,1,1,1
Will Trump issue 200 or more executive orders in first week?,2025-01-25,0.0015,-1,-1,-1
Will Robert O'Brien be Trump's Defense Secretary?,2025-01-25,0.0035,0,0,0
Will Mike Rogers be Trump's Defense Secretary?,2025-01-25,0.002,0,0,0
Six Trump Cabinet confirmations in January?,2025-01-25,0.205,-1,-1,-1
Seven Trump Cabinet confirmations in January?,2025-01-25,0.25,-1,-1,-1
Will Mike Gallagher be Trump's Defense Secretary?,2025-01-25,0.004,0,0,0
Will Donald Trump win the 2024 US Presidential Election?,2024-10-07,0.5075,1,1,1
Trump eligible to vote in the election?,2024-10-07,0.9695,0,-1,-1
Trump-Vance Republican ticket on election day?,2024-10-07,0.9775,1,1,1
Trump on ballot in every state?,2024-10-07,0.9745,1,1,1
Will Trump drop out of presidential race?,2024-10-07,0.0205,1,-1,-1
Will Trump win Miami?,2024-10-07,0.34,-1,1,1
Will Gavin Newsom win the 2024 US Presidential Election?,2024-10-07,0.0005,0,0,0
Will Robert F. Kennedy Jr. win the 2024 US Presidential Election?,2024-10-07,0.0015,0,0,0
Trump in jail before election day?,2024-10-07,0.015,-1,-1,-1
Will Trump win Florida by 8+ points?,2024-10-07,0.265,0,1,1
Will Chris Christie win the 2024 US Presidential Election?,2024-10-07,0.0005,0,0,0
Trump ineligible to run for President?,2024-10-07,0.0105,1,0,-1
Will Donald Trump win the popular vote in the 2024 Presidential Election?,2024-10-07,0.2575,-1,1,1
Donald & Melania Trump divorce before election?,2024-10-07,0.021,-1,1,1
Will Ron DeSantis win the 2024 US Presidential Election?,2024-10-07,0.0005,0,0,0
Will Gavin Newsom win the popular vote in the 2024 Presidential Election?,2024-10-07,0.0005,0,0,0
Will Trump launch a coin before the election?,2024-10-07,0.315,1,1,1
Will any other Republican Politician win the 2024 US Presidential Election?,2024-10-07,0.0045,-1,-1,-1
Will Trump go on Joe Rogan before election?,2024-10-07,0.265,-1,0,1
Will Trump election interference trial start in September or October?,2024-10-07,0.0115,0,1,1
Will any other Democratic Politician win the 2024 US Presidential Election?,2024-10-07,0.0015,0,0,0
Trump fires campaign manager?,2024-10-07,0.075,-1,-1,-1
Will Joe Biden win the 2024 US Presidential Election?,2024-10-07,0.0005,0,0,0
Trump blowout victory?,2024-10-07,0.115,1,1,1
Will Chris Christie win the popular vote in the 2024 Presidential Election?,2024-10-07,0.0005,0,0,0
Will Ron DeSantis win the popular vote in the 2024 Presidential Election?,2024-10-07,0.0005,0,1,0
Will Trump be Speaker by January 1?,2024-10-07,0.013,1,1,1
Will AOC win the 2024 US Presidential Election?,2024-10-07,0.0005,0,0,0
Will the election be called on Nov 5?,2024-10-07,0.165,0,1,1
Will RFK Jr. win the popular vote in the 2024 Presidential Election?,2024-10-07,0.0015,0,0,0
Trump wins every swing state?,2024-10-07,0.175,1,1,1
Trump nominates Elon Musk to Cabinet?,2024-10-07,0.125,1,1,1
"Will Trump say ""taco"" during Univision town hall?",2024-10-17,0.05,0,0,0
"Will Trump say ""abortion"" during Univision town hall?",2024-10-17,0.825,0,0,0
"Will Trump say ""tampon"" during Univision town hall?",2024-10-17,0.04,0,0,0
"Will Trump say ""Aurora"" during Univision town hall?",2024-10-17,0.545,0,0,0
"Will Trump say ""crypto"" or ""Bitcoin"" during Univision town hall?",2024-10-17,0.023,0,0,0
"Will Trump say ""Ireland"" 10+ times during his presser with Ireland PM?",2025-03-12,0.285,-1,-1,-1
"Will Trump say ""Saint Patrick"" during his presser with Ireland PM?",2025-03-12,0.67,1,1,1
"Will Trump say ""Heritage"" during his presser with Ireland PM?",2025-03-12,0.675,1,1,1
"Will Trump say ""Biden"" during his presser with Ireland PM?",2025-03-12,0.655,-1,-1,-1
"Will Trump say ""Letter"" during his presser with Ireland PM?",2025-03-12,0.295,-1,-1,-1
"Will Trump say ""God"" 2+ times during his presser with Ireland PM?",2025-03-12,0.135,1,1,1
Trump wins Pennsylvania but loses the Election?,2024-10-29,0.07,0,-1,1
Trump nominates Elon Musk to Cabinet?,2024-10-29,0.18,-1,0,1
Trump nominates Tulsi Gabbard to Cabinet?,2024-10-29,0.465,1,-1,-1
Will Joe Biden endorse Donald Trump?,2024-10-29,0.0045,1,-1,-1
Will Trump win 7 swing states?,2024-10-29,0.325,-1,-1,-1
Will any other Democratic Politician win the 2024 US Presidential Election?,2024-10-29,0.0005,0,0,0
Will Gavin Newsom win the 2024 US Presidential Election?,2024-10-29,0.0005,0,0,0
Will Trump drop out of presidential race?,2024-10-29,0.008,1,-1,-1
Will Joe Biden win the 2024 US Presidential Election?,2024-10-29,0.0005,0,0,0
Will Gavin Newsom win the popular vote in the 2024 Presidential Election?,2024-10-29,0.0005,0,0,0
Will Donald Trump win the 2024 US Presidential Election?,2024-10-29,0.6585,1,-1,-1
Will Trump win 5 swing states?,2024-10-29,0.145,1,1,0
Will Trump win 4 swing states?,2024-10-29,0.095,1,1,1
Trump wins every swing state?,2024-10-29,0.335,-1,-1,-1
Will RFK Jr. debate Biden/Trump?,2024-10-29,0.003,0,1,1
Will Trump win 6 swing states?,2024-10-29,0.155,1,1,-1
Will Chris Christie win the 2024 US Presidential Election?,2024-10-29,0.0005,0,0,0
Will Donald Trump win the popular vote in the 2024 Presidential Election?,2024-10-29,0.4295,-1,-1,-1
Trump ineligible to run for President?,2024-10-29,0.003,0,-1,0
Will any other Republican Politician win the 2024 US Presidential Election?,2024-10-29,0.0005,0,0,0
Will Ron DeSantis win the 2024 US Presidential Election?,2024-10-29,0.0005,0,0,0
Will Chris Christie win the popular vote in the 2024 Presidential Election?,2024-10-29,0.0005,0,0,0
Will Trump be Speaker by January 1?,2024-10-29,0.0445,-1,-1,-1
Will Joe Rogan announce he is voting for Trump?,2024-10-29,0.17,1,-1,-1
Will Trump win 3 swing states?,2024-10-29,0.095,-1,-1,1
Will Pennsylvania be the last state to be called by the AP?,2024-10-29,0.08,0,1,1
Will Ron DeSantis win the popular vote in the 2024 Presidential Election?,2024-10-29,0.0005,0,0,0
Trump eligible to vote in the election?,2024-10-29,0.867,1,-1,-1
Trump nominates RFK Jr. to Cabinet?,2024-10-29,0.395,-1,-1,-1
Will Trump win 2 swing states?,2024-10-29,0.085,-1,-1,0
Will any other Republican Politician win the popular vote in the 2024 Presidential Election?,2024-10-29,0.0005,0,0,0
Will Nate Silver correctly call the Presidential Election?,2024-10-29,0.655,-1,-1,-1
"Rabois Parlay: Trump wins PA, MI, GA and AZ?",2024-10-29,0.385,0,-1,-1
Biden wins the Popular Vote?,2024-10-29,0.0005,0,0,0
"Will Trump say ""Ford"" during Michigan rally on October 18?",2024-10-18,0.675,-1,-1,-1
"Will Trump say ""JD Vance"" during Michigan rally on October 18?",2024-10-18,0.44,-1,-1,-1
"Will Trump say ""Reagan"" during Michigan rally on October 18?",2024-10-18,0.425,1,1,1
"Will Trump say ""Tesla"" during Michigan rally on October 18?",2024-10-18,0.465,-1,-1,-1
"Will Trump say ""border"" 25 or more times during Michigan rally on October 18?",2024-10-18,0.295,-1,-1,-1
"Will Trump say ""North Carolina"" 2 or more times during Michigan rally on October 18?",2024-10-18,0.635,1,1,1
"Will Trump say ""weave"" during Michigan rally on October 18?",2024-10-18,0.22,-1,-1,-1
"Will Trump say ""trans"" during Michigan rally on October 18?",2024-10-18,0.88,-1,-1,-1
"Will Trump say ""border"" 35 or more times during Michigan rally on October 18?",2024-10-18,0.1,-1,-1,-1
"Will Trump say ""hurricane"" 2 or more times during Michigan rally on October 18?",2024-10-18,0.405,-1,-1,-1
Trump-Vance Republican ticket on election day?,2024-10-18,0.9675,1,1,1
"Will Trump say ""American dream"" 3 or more times during Michigan rally on October 18?",2024-10-18,0.545,1,1,1
"Will Trump say ""insane asylum"" during Michigan rally on October 18?",2024-10-18,0.73,-1,-1,-1
"Will Trump say ""MAGA"" 4 or more times during Michigan rally on October 18?",2024-10-18,0.33,1,1,1
"Will Trump say ""crypto"" or ""Bitcoin"" during Michigan rally on October 18?",2024-10-18,0.053,1,1,1
"Will Trump say ""Barack Hussein Obama"" during Michigan rally on October 18?",2024-10-18,0.51,1,1,1
"Will Trump say ""million"" 10 or more times during Michigan rally on October 18?",2024-10-18,0.64,1,1,1
"Will Trump say ""Elon"" during Michigan rally on October 18?",2024-10-18,0.91,-1,-1,-1
"Will Trump say ""tampon"" during Michigan rally on October 18?",2024-10-18,0.18,1,1,1
"Will Trump say ""China"" 10 or more times during Michigan rally on October 18?",2024-10-18,0.69,1,1,1
"Will Trump say ""Tren de Aragua"" during Michigan rally on October 18?",2024-10-18,0.59,1,1,1
Will Donald Trump win the 2024 US Presidential Election?,2024-10-18,0.6185,-1,-1,1
Will Trump win 2 swing states?,2024-10-18,0.085,0,1,1
Will Trump lead in RCP on Oct 25?,2024-10-18,0.0595,-1,1,-1
Will Trump win no swing states?,2024-10-18,0.095,-1,0,-1
Will Trump win Miami?,2024-10-18,0.42,0,0,1
Will Trump win 3 swing states?,2024-10-18,0.095,1,1,0
Will Trump win 4 swing states?,2024-10-18,0.09,-1,-1,-1
Trump positive favorability on March 1?,2025-01-19,0.44,-1,-1,-1
Trump positive favorability on inauguration day?,2025-01-19,0.11,1,-1,-1
Trump positive favorability on February 1?,2025-01-19,0.375,1,-1,-1
Will Kamala Harris win the 2024 US Presidential Election?,2024-10-12,0.455,-1,-1,-1
Kamala flips a 2020 Trump state?,2024-10-12,0.37,1,1,1
Will Nikki Haley win the 2024 US Presidential Election?,2024-10-12,0.0005,0,0,0
Will Nikki Haley win the popular vote in the 2024 Presidential Election?,2024-10-12,0.0005,0,0,0
Kamala Harris wins the popular vote?,2024-10-12,0.716,1,-1,-1
Will Hillary Clinton win the 2024 US Presidential Election?,2024-10-12,0.0005,0,0,0
"Will Trump say ""hispanic"" during Arizona rally on October 13?",2024-10-12,0.85,-1,-1,-1
Will Michelle Obama win the 2024 US Presidential Election?,2024-10-12,0.0015,0,-1,-1
Will Elizabeth Warren win the 2024 US Presidential Election?,2024-10-12,0.0005,0,0,0
Will Elizabeth Warren win the popular vote in the 2024 Presidential Election?,2024-10-12,0.0005,0,0,0
Will Hillary Clinton win the popular vote in the 2024 Presidential Election?,2024-10-12,0.0015,0,0,-1
Trump nominates Elon Musk to Cabinet?,2024-11-19,0.069,1,-1,-1
RFK Jr. confirmed as Health & Human Services Secretary?,2025-02-13,0.995,0,0,0
Will RFK Jr. be Trump's HHS Secretary?,2025-02-13,0.9925,0,0,0
Will Bobby Jindal be Trump's HHS Secretary?,2025-02-13,0.0005,0,0,0
Will Eric Hargan be Trump's HHS Secretary?,2025-02-13,0.0005,0,0,0
Will Joe Grogan be Trump's HHS Secretary?,2025-02-13,0.0015,0,0,0
Lori Chavez-DeRemer confirmed as Labor Secretary?,2025-02-13,0.981,1,1,-1
Will Ben Carson be Trump's HHS Secretary?,2025-02-13,0.0035,0,0,0
Will Paul Mango be Trump's HHS Secretary?,2025-02-13,0.002,0,0,0
Will Brian Blase be Trump's HHS Secretary?,2025-02-13,0.0025,0,0,0
Tulsi Gabbard confirmed as Director of National Intelligence?,2025-02-12,0.998,0,0,0
Will Tulsi Gabbard be Trump’s Director of National Intelligence?,2025-02-12,0.997,0,0,0
Will Joni Ernst vote to confirm Tulsi Gabbard Jr. as Director of National Intelligence?,2025-02-12,0.996,0,0,0
Will Susan Collins vote to confirm Tulsi Gabbard Jr. as Director of National Intelligence?,2025-02-12,0.9955,0,0,0
Will Cynthia Lummis vote to confirm Tulsi Gabbard Jr. as Director of National Intelligence?,2025-02-12,0.996,0,0,0
Will Bill Cassidy vote to confirm Tulsi Gabbard Jr. as Director of National Intelligence?,2025-02-12,0.995,0,0,0
Will Mitch McConnell vote to confirm Tulsi Gabbard Jr. as Director of National Intelligence?,2025-02-12,0.128,0,0,0
Will John Fetterman vote to confirm Tulsi Gabbard Jr. as Director of National Intelligence?,2025-02-12,0.007,0,0,0
Will Lisa Murkowski  vote to confirm Tulsi Gabbard Jr. as Director of National Intelligence?,2025-02-12,0.9945,0,0,0
Will John Curtis vote to confirm Tulsi Gabbard Jr. as Director of National Intelligence?,2025-02-12,0.625,0,0,0
Will Ezra Cohen-Watnick be Trump’s Director of National Intelligence?,2025-02-12,0.002,0,0,0
Will Robert O'Brien be Trump’s Director of National Intelligence?,2025-02-12,0.0015,0,0,0
Will Chris Stewart be Trump’s Director of National Intelligence?,2025-02-12,0.001,0,0,0
Will Stephen Miller be Trump’s Director of National Intelligence?,2025-02-12,0.0015,0,0,0
Will Douglas Macgregor be Trump’s Director of National Intelligence?,2025-02-12,0.0025,0,0,0
Bernie Sanders votes to confirm Tulsi Gabbard?,2025-02-12,0.0125,0,0,0
Will Michael Flynn be Trump’s Director of National Intelligence?,2025-02-12,0.001,0,0,0
Will Ric Grenell be Trump’s Director of National Intelligence?,2025-02-12,0.001,0,0,0
Will Devin Nunes be Trump’s Director of National Intelligence?,2025-02-12,0.001,0,0,0
Kash Patel confirmed as Director of the FBI?,2025-02-12,0.9635,1,1,1
Will Kash Patel be Trump's FBI director?,2025-02-12,0.9565,1,1,1
Will Ken Paxton be Trump's FBI director?,2025-02-12,0.0135,0,-1,-1
