title,url,matching_questions,similarity
Vice President JD Vance reveals the moment the Trump-Zelenskyy meeting 'went off the rails',https://www.youtube.com/watch?v=HOJS3qQlVjE,Will Zelenskyy apologize to Trump by Friday?,0.5892300605773926
Vice President JD Vance reveals the moment the Trump-Zelenskyy meeting 'went off the rails',https://www.youtube.com/watch?v=HOJS3qQlVjE,Will Trump say 'Zelenskyy' during the 2025 State of the Union?,0.5033162832260132
Laura Ingraham: It's Trump's job to clean up the mess the old establishment left behind,https://www.youtube.com/watch?v=QOvnw849_mo,Trump announces cutting all military aid to Ukraine aid before April?,0.691548228263855
Laura Ingraham: It's Trump's job to clean up the mess the old establishment left behind,https://www.youtube.com/watch?v=QOvnw849_mo,Trump admin announces cutting Ukraine aid by Friday?,0.6569727659225464
Laura Ingraham: It's Trump's job to clean up the mess the old establishment left behind,https://www.youtube.com/watch?v=QOvnw849_mo,Will Trump cut Ukraine off from Starlink?,0.5690326690673828
Laura Ingraham: It's Trump's job to clean up the mess the old establishment left behind,https://www.youtube.com/watch?v=QOvnw849_mo,Will Trump say 'Ukraine' during the 2025 State of the Union?,0.555713951587677
Laura Ingraham: It's Trump's job to clean up the mess the old establishment left behind,https://www.youtube.com/watch?v=QOvnw849_mo,"Will Donald Trump say ""Russia"" during Crypto Summit on Friday?",0.5287526249885559
Laura Ingraham: It's Trump's job to clean up the mess the old establishment left behind,https://www.youtube.com/watch?v=QOvnw849_mo,Will Trump say 'Russia' 3+ times during the 2025 State of the Union?,0.46368408203125
Laura Ingraham: It's Trump's job to clean up the mess the old establishment left behind,https://www.youtube.com/watch?v=QOvnw849_mo,"Will Donald Trump say ""Milady"" during Crypto Summit on Friday?",0.45453372597694397
Laura Ingraham: It's Trump's job to clean up the mess the old establishment left behind,https://www.youtube.com/watch?v=QOvnw849_mo,Will Trump say 'Putin' during the 2025 State of the Union?,0.4377858340740204
Laura Ingraham: It's Trump's job to clean up the mess the old establishment left behind,https://www.youtube.com/watch?v=QOvnw849_mo,Will Trump say 'ceasefire' during the 2025 State of the Union?,0.4170868992805481
Laura Ingraham: It's Trump's job to clean up the mess the old establishment left behind,https://www.youtube.com/watch?v=QOvnw849_mo,Will Trump say 'Hamas' during the 2025 State of the Union?,0.41389814019203186
Laura Ingraham: It's Trump's job to clean up the mess the old establishment left behind,https://www.youtube.com/watch?v=QOvnw849_mo,"Will Donald Trump say ""Hack"" during Crypto Summit on Friday?",0.4073025584220886
Laura Ingraham: It's Trump's job to clean up the mess the old establishment left behind,https://www.youtube.com/watch?v=QOvnw849_mo,"Will Donald Trump say ""TikTok"" during Crypto Summit on Friday?",0.40496060252189636
Peter Doocy: This is quite a disconnect,https://www.youtube.com/watch?v=9etIqvF-eeI,Will Zelenskyy apologize to Trump by Friday?,0.6571702361106873
Peter Doocy: This is quite a disconnect,https://www.youtube.com/watch?v=9etIqvF-eeI,Will Trump say 'Zelenskyy' during the 2025 State of the Union?,0.5759243369102478
Peter Doocy: This is quite a disconnect,https://www.youtube.com/watch?v=9etIqvF-eeI,Will Trump cut Ukraine off from Starlink?,0.4473329782485962
The Five: Could knucklehead Tim Walz make a run in 2028?,https://www.youtube.com/watch?v=Me0NUOWIZh0,Will Mitch McConnell vote to confirm Lori Chavez-DeRemer as Secretary of Labor?,0.40774205327033997
The Five: Could knucklehead Tim Walz make a run in 2028?,https://www.youtube.com/watch?v=Me0NUOWIZh0,Will Bernie Sanders vote to confirm Lori Chavez-DeRemer as Secretary of Labor?,0.40514838695526123
The Five: Could knucklehead Tim Walz make a run in 2028?,https://www.youtube.com/watch?v=Me0NUOWIZh0,Will Trump say 'Hamas' during the 2025 State of the Union?,0.4048745036125183
BREAKING: U.S. pausing all military aid to Ukraine,https://www.youtube.com/watch?v=RafbJNWCNbc,Trump announces cutting all military aid to Ukraine aid before April?,0.6989537477493286
BREAKING: U.S. pausing all military aid to Ukraine,https://www.youtube.com/watch?v=RafbJNWCNbc,Trump admin announces cutting Ukraine aid by Friday?,0.6352744698524475
BREAKING: U.S. pausing all military aid to Ukraine,https://www.youtube.com/watch?v=RafbJNWCNbc,Will Zelenskyy apologize to Trump by Friday?,0.5567237138748169
BREAKING: U.S. pausing all military aid to Ukraine,https://www.youtube.com/watch?v=RafbJNWCNbc,Will Trump cut Ukraine off from Starlink?,0.483628511428833
BREAKING: U.S. pausing all military aid to Ukraine,https://www.youtube.com/watch?v=RafbJNWCNbc,Will Trump say 'Ukraine' during the 2025 State of the Union?,0.4685353636741638
The Five reacts to fallout from Trumps Zelenskyy smackdown,https://www.youtube.com/watch?v=L9uiYJjF1k8,Will Trump cut Ukraine off from Starlink?,0.5620103478431702
The Five reacts to fallout from Trumps Zelenskyy smackdown,https://www.youtube.com/watch?v=L9uiYJjF1k8,Trump ends all military aid to Ukraine before April?,0.4902704358100891
The Five reacts to fallout from Trumps Zelenskyy smackdown,https://www.youtube.com/watch?v=L9uiYJjF1k8,Trump cuts Ukraine aid before April?,0.48244380950927734
The Five reacts to fallout from Trumps Zelenskyy smackdown,https://www.youtube.com/watch?v=L9uiYJjF1k8,Trump admin announces cutting Ukraine aid by Friday?,0.44229936599731445
The Five reacts to fallout from Trumps Zelenskyy smackdown,https://www.youtube.com/watch?v=L9uiYJjF1k8,Trump announces cutting all military aid to Ukraine aid before April?,0.43479520082473755
Trump adviser's new warning to Zelenskyy: 'Time is not on his side',https://www.youtube.com/watch?v=ysJ-lP0MWNE,Trump ends all military aid to Ukraine before April?,0.5228866338729858
Trump adviser's new warning to Zelenskyy: 'Time is not on his side',https://www.youtube.com/watch?v=ysJ-lP0MWNE,Will Trump cut Ukraine off from Starlink?,0.48541146516799927
Trump adviser's new warning to Zelenskyy: 'Time is not on his side',https://www.youtube.com/watch?v=ysJ-lP0MWNE,Trump cuts Ukraine aid before April?,0.48405158519744873
Trump adviser's new warning to Zelenskyy: 'Time is not on his side',https://www.youtube.com/watch?v=ysJ-lP0MWNE,Trump announces cutting all military aid to Ukraine aid before April?,0.43939661979675293
Trump adviser's new warning to Zelenskyy: 'Time is not on his side',https://www.youtube.com/watch?v=ysJ-lP0MWNE,Trump admin announces cutting Ukraine aid by Friday?,0.4360504448413849
BREAKING: ICE on alert after dangerous leak by left-wing activist,https://www.youtube.com/watch?v=rgnH5_wpq7I,Will Trump pass a border/immigration law in first 100 days?,0.42810025811195374
NEW: Illegal immigrants charged in cartel-linked train heist,https://www.youtube.com/watch?v=plfKS9o1UCk,Trump tariffs on Mexico in effect by May 1?,0.4313106834888458
Zelenskyy 'ready' to sign minerals deal after Oval Office blowup,https://www.youtube.com/watch?v=DWCbE2qKBZE,Trump ends all military aid to Ukraine before April?,0.5616546869277954
Zelenskyy 'ready' to sign minerals deal after Oval Office blowup,https://www.youtube.com/watch?v=DWCbE2qKBZE,Trump cuts Ukraine aid before April?,0.5118867754936218
Zelenskyy 'ready' to sign minerals deal after Oval Office blowup,https://www.youtube.com/watch?v=DWCbE2qKBZE,Trump announces cutting all military aid to Ukraine aid before April?,0.5017549395561218
Zelenskyy 'ready' to sign minerals deal after Oval Office blowup,https://www.youtube.com/watch?v=DWCbE2qKBZE,Trump admin announces cutting Ukraine aid by Friday?,0.48664242029190063
Zelenskyy 'ready' to sign minerals deal after Oval Office blowup,https://www.youtube.com/watch?v=DWCbE2qKBZE,Will Trump cut Ukraine off from Starlink?,0.47471967339515686
Zelenskyy handed Putin a victory: Mark Levin,https://www.youtube.com/watch?v=qHRZ0tfc_qE,Trump announces cutting all military aid to Ukraine aid before April?,0.44334155321121216
Zelenskyy handed Putin a victory: Mark Levin,https://www.youtube.com/watch?v=qHRZ0tfc_qE,Trump cuts Ukraine aid before April?,0.43747949600219727
Zelenskyy handed Putin a victory: Mark Levin,https://www.youtube.com/watch?v=qHRZ0tfc_qE,Trump ends all military aid to Ukraine before April?,0.4253736138343811
Zelenskyy handed Putin a victory: Mark Levin,https://www.youtube.com/watch?v=qHRZ0tfc_qE,Trump admin announces cutting Ukraine aid by Friday?,0.4086812734603882
NO DEAL: Trump move deals major blow to Venezuela,https://www.youtube.com/watch?v=62j797hzYsU,Trump tariffs on Mexico in effect by May 1?,0.42215466499328613
Lisa Boothe: Zelenskyy would love to see this escalated,https://www.youtube.com/watch?v=m0no7-NwhkM,Will Trump cut Ukraine off from Starlink?,0.47364556789398193
Lisa Boothe: Zelenskyy would love to see this escalated,https://www.youtube.com/watch?v=m0no7-NwhkM,Trump cuts Ukraine aid before April?,0.4273003935813904
Lisa Boothe: Zelenskyy would love to see this escalated,https://www.youtube.com/watch?v=m0no7-NwhkM,Trump admin announces cutting Ukraine aid by Friday?,0.409900426864624
Dems needed a script to succeed: Gutfeld,https://www.youtube.com/watch?v=sc7yKApjDw8,Will Trump say 'Elon' or 'Musk' during the 2025 State of the Union?,0.5001112818717957
Dems needed a script to succeed: Gutfeld,https://www.youtube.com/watch?v=sc7yKApjDw8,Will Trump say 'DOGE' or 'Department of Government Efficiency' during the 2025 State of the Union?,0.4957822561264038
Trump commerce sec dings Zelenskyy over 'ridiculous' requests,https://www.youtube.com/watch?v=3izoRfurWko,Trump tariffs on Mexico in effect by May 1?,0.6478410959243774
Trump commerce sec dings Zelenskyy over 'ridiculous' requests,https://www.youtube.com/watch?v=3izoRfurWko,Will Trump increase tariffs on China before May?,0.6088088154792786
Trump commerce sec dings Zelenskyy over 'ridiculous' requests,https://www.youtube.com/watch?v=3izoRfurWko,Trump tariffs on Canada in effect by May 1?,0.5914669036865234
Trump commerce sec dings Zelenskyy over 'ridiculous' requests,https://www.youtube.com/watch?v=3izoRfurWko,Will Trump say 'tariff' 5+ times times during the 2025 State of the Union?,0.5619351267814636
Trump commerce sec dings Zelenskyy over 'ridiculous' requests,https://www.youtube.com/watch?v=3izoRfurWko,Will Trump say 'Mexico' 5+ times during the 2025 State of the Union?,0.44390004873275757
Trump commerce sec dings Zelenskyy over 'ridiculous' requests,https://www.youtube.com/watch?v=3izoRfurWko,Will Trump pass a border/immigration law in first 100 days?,0.43751755356788635
Trump commerce sec dings Zelenskyy over 'ridiculous' requests,https://www.youtube.com/watch?v=3izoRfurWko,25% aluminum tariff in effect before May?,0.4307345449924469
Trump commerce sec dings Zelenskyy over 'ridiculous' requests,https://www.youtube.com/watch?v=3izoRfurWko,Will Trump cut Ukraine off from Starlink?,0.42499640583992004
Trump commerce sec dings Zelenskyy over 'ridiculous' requests,https://www.youtube.com/watch?v=3izoRfurWko,25% steel tariff in effect before May?,0.4234427213668823
Trump commerce sec dings Zelenskyy over 'ridiculous' requests,https://www.youtube.com/watch?v=3izoRfurWko,Will Trump say 'China' 5+ times during the 2025 State of the Union?,0.4225158989429474
Trump commerce sec dings Zelenskyy over 'ridiculous' requests,https://www.youtube.com/watch?v=3izoRfurWko,Will Trump say 'Canada' during the 2025 State of the Union?,0.41340798139572144
Trump commerce sec dings Zelenskyy over 'ridiculous' requests,https://www.youtube.com/watch?v=3izoRfurWko,Will Trump issue an executive order on March 4?,0.40752822160720825
Trump commerce sec dings Zelenskyy over 'ridiculous' requests,https://www.youtube.com/watch?v=3izoRfurWko,Will Trump halt NYC congestion pricing before April?,0.4060492515563965
Speaker Johnson: Democrats are uncomfortable with all this change,https://www.youtube.com/watch?v=8-c3E1dvjDM,Will Trump say 'tariff' 5+ times times during the 2025 State of the Union?,0.5629093647003174
Speaker Johnson: Democrats are uncomfortable with all this change,https://www.youtube.com/watch?v=8-c3E1dvjDM,Will Trump say 'crypto' or 'Bitcoin' during the 2025 State of the Union?,0.5223448276519775
Speaker Johnson: Democrats are uncomfortable with all this change,https://www.youtube.com/watch?v=8-c3E1dvjDM,Will Trump say 'mandate' 5+ times times during the 2025 State of the Union?,0.5119105577468872
Speaker Johnson: Democrats are uncomfortable with all this change,https://www.youtube.com/watch?v=8-c3E1dvjDM,Will Trump say 'term limit' during the 2025 State of the Union?,0.5010271668434143
Speaker Johnson: Democrats are uncomfortable with all this change,https://www.youtube.com/watch?v=8-c3E1dvjDM,Will Trump say 'Canada' during the 2025 State of the Union?,0.492535799741745
Speaker Johnson: Democrats are uncomfortable with all this change,https://www.youtube.com/watch?v=8-c3E1dvjDM,Will Trump increase tariffs on China before May?,0.486860454082489
Speaker Johnson: Democrats are uncomfortable with all this change,https://www.youtube.com/watch?v=8-c3E1dvjDM,Will Trump say 'DOGE' or 'Department of Government Efficiency' during the 2025 State of the Union?,0.4818352460861206
Speaker Johnson: Democrats are uncomfortable with all this change,https://www.youtube.com/watch?v=8-c3E1dvjDM,Will Trump say 'China' 5+ times during the 2025 State of the Union?,0.47984087467193604
Speaker Johnson: Democrats are uncomfortable with all this change,https://www.youtube.com/watch?v=8-c3E1dvjDM,"Will Trump say 'DEI' or 'diversity, equity, and inclusion' during the 2025 State of the Union?",0.47874218225479126
Speaker Johnson: Democrats are uncomfortable with all this change,https://www.youtube.com/watch?v=8-c3E1dvjDM,Will Trump say 'Mexico' 5+ times during the 2025 State of the Union?,0.478328675031662
Speaker Johnson: Democrats are uncomfortable with all this change,https://www.youtube.com/watch?v=8-c3E1dvjDM,Will Trump say 'Greenland' during the 2025 State of the Union?,0.47796934843063354
Speaker Johnson: Democrats are uncomfortable with all this change,https://www.youtube.com/watch?v=8-c3E1dvjDM,Will Trump say 'Panama' during the 2025 State of the Union?,0.46963292360305786
Speaker Johnson: Democrats are uncomfortable with all this change,https://www.youtube.com/watch?v=8-c3E1dvjDM,Will Trump issue an executive order on February 27?,0.4690209925174713
Speaker Johnson: Democrats are uncomfortable with all this change,https://www.youtube.com/watch?v=8-c3E1dvjDM,Trump tariffs on Mexico in effect by May 1?,0.46694502234458923
Speaker Johnson: Democrats are uncomfortable with all this change,https://www.youtube.com/watch?v=8-c3E1dvjDM,Will Trump say 'Elon' or 'Musk' during the 2025 State of the Union?,0.4666161835193634
Speaker Johnson: Democrats are uncomfortable with all this change,https://www.youtube.com/watch?v=8-c3E1dvjDM,Will Trump issue an executive order on March 6?,0.4651704430580139
Speaker Johnson: Democrats are uncomfortable with all this change,https://www.youtube.com/watch?v=8-c3E1dvjDM,Will Trump issue an executive order on March 3?,0.46318018436431885
Speaker Johnson: Democrats are uncomfortable with all this change,https://www.youtube.com/watch?v=8-c3E1dvjDM,Will Trump say 'trans' during the 2025 State of the Union?,0.4617008864879608
Speaker Johnson: Democrats are uncomfortable with all this change,https://www.youtube.com/watch?v=8-c3E1dvjDM,Will Trump issue an executive order on March 2?,0.4608224034309387
